,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscription to deposit (target)
1150,25,management,single,tertiary,no,137,yes,no,cellular,24,7,281,3,-1.0,0,unknown,no
1151,25,technician,single,secondary,no,945,yes,no,cellular,24,7,561,4,-1.0,0,unknown,no
1152,25,student,single,secondary,no,1747,yes,no,cellular,24,7,903,1,-1.0,0,unknown,yes
1153,25,technician,single,secondary,no,4718,no,no,cellular,24,7,709,1,-1.0,0,unknown,yes
1154,25,blue-collar,single,secondary,no,674,no,no,cellular,24,7,736,2,-1.0,0,unknown,no
1155,25,entrepreneur,married,tertiary,no,30,yes,no,cellular,24,7,254,2,-1.0,0,unknown,no
1156,25,housemaid,married,primary,no,669,yes,no,cellular,24,7,367,2,-1.0,0,unknown,no
1157,25,management,single,secondary,no,1272,yes,no,cellular,24,7,342,2,-1.0,0,unknown,no
1158,25,services,married,secondary,no,0,yes,no,cellular,24,7,458,9,-1.0,0,unknown,yes
1159,25,services,single,secondary,no,156,yes,yes,cellular,25,7,602,5,-1.0,0,unknown,no
1160,25,services,married,secondary,no,-282,yes,yes,cellular,25,7,198,1,-1.0,0,unknown,no
1161,25,services,single,secondary,no,368,no,no,telephone,25,7,168,1,-1.0,0,unknown,no
1162,25,blue-collar,married,secondary,no,59,yes,no,cellular,25,7,246,1,-1.0,0,unknown,no
1163,25,blue-collar,married,secondary,no,2,yes,no,cellular,25,7,102,2,-1.0,0,unknown,no
1164,25,admin.,single,secondary,no,0,no,yes,cellular,25,7,49,1,-1.0,0,unknown,no
1165,25,technician,single,secondary,no,1036,yes,no,cellular,25,7,337,2,-1.0,0,unknown,no
1166,25,blue-collar,married,secondary,no,-102,no,no,cellular,25,7,466,1,-1.0,0,unknown,no
1167,25,blue-collar,married,secondary,no,-23,yes,no,cellular,25,7,936,1,-1.0,0,unknown,no
1168,25,technician,single,secondary,no,616,no,yes,cellular,28,7,117,4,-1.0,0,unknown,no
1169,25,management,single,tertiary,no,155,yes,no,telephone,28,7,193,3,-1.0,0,unknown,no
1170,25,student,single,tertiary,no,-380,no,no,cellular,28,7,108,4,-1.0,0,unknown,no
1171,25,services,single,secondary,no,5533,yes,no,cellular,28,7,50,4,-1.0,0,unknown,no
1172,25,unemployed,married,secondary,no,157,yes,no,cellular,28,7,33,31,-1.0,0,unknown,no
1173,25,blue-collar,single,secondary,no,76,no,yes,cellular,28,7,50,4,-1.0,0,unknown,no
1174,25,technician,single,secondary,no,218,yes,yes,cellular,28,7,110,4,-1.0,0,unknown,no
1175,25,services,single,unknown,no,342,no,no,cellular,29,7,281,4,-1.0,0,unknown,no
1176,25,services,single,secondary,no,88,yes,no,cellular,29,7,121,18,-1.0,0,unknown,no
1177,25,technician,single,secondary,no,35,yes,no,cellular,30,7,96,29,-1.0,0,unknown,no
1178,25,services,single,secondary,no,5,no,yes,cellular,30,7,84,6,-1.0,0,unknown,no
1179,25,admin.,married,secondary,no,242,yes,no,cellular,30,7,62,12,-1.0,0,unknown,no
1180,25,blue-collar,married,secondary,no,-288,no,yes,cellular,30,7,311,4,-1.0,0,unknown,no
1181,25,admin.,single,secondary,no,230,no,no,telephone,30,7,394,14,-1.0,0,unknown,no
1182,25,blue-collar,married,secondary,no,2307,yes,no,cellular,31,7,104,5,-1.0,0,unknown,no
1183,25,management,married,tertiary,no,0,yes,no,cellular,31,7,20,31,-1.0,0,unknown,no
1184,25,services,married,secondary,no,0,yes,no,cellular,31,7,12,28,-1.0,0,unknown,no
1185,25,admin.,single,secondary,no,-7,no,yes,cellular,31,7,30,36,-1.0,0,unknown,no
1186,25,management,single,tertiary,no,2305,no,no,cellular,3,2,207,1,-1.0,0,unknown,no
1187,25,technician,single,secondary,no,582,no,yes,cellular,3,2,438,1,-1.0,0,unknown,no
1188,25,admin.,single,secondary,no,483,no,yes,cellular,3,2,189,1,-1.0,0,unknown,yes
1189,25,student,single,secondary,no,2354,no,no,cellular,5,2,226,7,-1.0,0,unknown,yes
1190,25,management,married,tertiary,no,103,no,no,cellular,10,2,52,9,-1.0,0,unknown,no
1191,25,management,single,tertiary,no,2506,no,no,cellular,17,2,485,1,-1.0,0,unknown,yes
1192,25,student,married,tertiary,no,4923,yes,yes,cellular,19,2,266,2,219.0,12,other,no
1193,25,student,single,unknown,no,2503,no,no,cellular,26,2,100,2,-1.0,0,unknown,no
1194,25,admin.,single,tertiary,no,760,yes,no,cellular,27,2,58,2,-1.0,0,unknown,no
1195,25,technician,single,secondary,no,1231,yes,no,cellular,27,2,412,5,-1.0,0,unknown,yes
1196,25,admin.,single,tertiary,no,3730,yes,no,cellular,27,2,353,1,-1.0,0,unknown,yes
1197,25,student,single,secondary,no,1116,yes,no,cellular,2,3,170,3,-1.0,0,unknown,no
1198,25,admin.,single,secondary,no,1099,no,no,cellular,2,3,131,12,-1.0,0,unknown,no
1199,25,self-employed,single,tertiary,no,42,yes,no,cellular,3,3,320,1,-1.0,0,unknown,yes
1200,25,unemployed,single,secondary,no,771,no,no,cellular,5,3,86,1,-1.0,0,unknown,no
1201,25,management,married,tertiary,no,4461,no,no,cellular,11,3,796,5,-1.0,0,unknown,yes
1202,25,management,single,tertiary,no,1259,no,no,cellular,12,3,85,1,-1.0,0,unknown,no
1203,25,management,single,tertiary,no,316,no,no,cellular,27,3,347,2,-1.0,0,unknown,yes
1204,25,admin.,single,secondary,no,82,no,yes,cellular,7,4,104,2,-1.0,0,unknown,yes
1205,25,admin.,single,secondary,no,654,no,no,cellular,8,4,216,1,-1.0,0,unknown,no
1206,25,admin.,single,tertiary,no,1420,no,no,cellular,8,4,124,2,-1.0,0,unknown,no
1207,25,management,single,tertiary,no,565,yes,no,cellular,9,4,175,1,-1.0,0,unknown,no
1208,25,student,single,secondary,no,1765,yes,no,telephone,14,4,111,3,326.0,2,failure,no
1209,25,management,single,tertiary,no,702,no,no,cellular,14,4,163,2,-1.0,0,unknown,no
1210,25,blue-collar,single,unknown,no,431,yes,no,cellular,16,4,493,1,317.0,12,failure,no
1211,25,management,single,tertiary,no,3,yes,yes,cellular,16,4,1034,1,-1.0,0,unknown,yes
1212,25,technician,single,secondary,no,1312,yes,no,cellular,16,4,307,1,-1.0,0,unknown,no
1213,25,student,single,secondary,no,1790,no,no,cellular,17,4,224,1,322.0,3,failure,no
1214,25,technician,single,secondary,no,1105,yes,no,cellular,17,4,608,1,-1.0,0,unknown,no
1215,25,self-employed,single,tertiary,no,1294,no,no,cellular,17,4,95,4,-1.0,0,unknown,no
1216,25,blue-collar,single,unknown,no,586,yes,no,cellular,20,4,712,1,-1.0,0,unknown,no
1217,25,blue-collar,single,primary,no,147,yes,no,cellular,20,4,59,2,322.0,2,failure,no
1218,25,technician,single,tertiary,no,184,yes,yes,cellular,20,4,401,1,-1.0,0,unknown,no
1219,25,student,single,tertiary,no,538,yes,no,cellular,20,4,226,1,-1.0,0,unknown,no
1220,25,student,single,secondary,no,319,yes,no,cellular,20,4,48,3,-1.0,0,unknown,no
1221,25,student,single,secondary,no,8,no,no,cellular,22,4,107,2,-1.0,0,unknown,yes
1222,25,blue-collar,single,secondary,no,0,no,no,cellular,23,4,163,1,-1.0,0,unknown,yes
1223,25,services,single,secondary,no,7604,no,no,cellular,27,4,107,1,-1.0,0,unknown,no
1224,25,technician,single,tertiary,no,0,yes,no,cellular,29,4,80,7,-1.0,0,unknown,no
1225,25,management,single,tertiary,no,943,no,no,cellular,30,4,512,1,-1.0,0,unknown,yes
1226,25,management,single,tertiary,no,2305,no,no,cellular,30,4,193,1,86.0,1,failure,no
1227,25,admin.,single,secondary,no,483,no,yes,cellular,30,4,68,1,86.0,1,success,no
1228,25,management,single,tertiary,no,219,no,no,cellular,30,4,458,1,-1.0,0,unknown,yes
1229,25,technician,married,tertiary,no,400,no,no,cellular,30,4,352,1,-1.0,0,unknown,no
1230,25,student,single,secondary,no,2354,no,no,cellular,30,4,149,1,84.0,7,success,no
1231,25,student,single,secondary,no,1608,no,no,cellular,30,4,664,2,-1.0,0,unknown,yes
1232,25,management,single,tertiary,no,436,no,no,cellular,30,4,132,2,-1.0,0,unknown,no
1233,25,admin.,single,secondary,no,2816,no,no,cellular,30,4,327,1,-1.0,0,unknown,yes
1234,25,technician,single,secondary,no,1105,yes,no,cellular,30,4,195,1,13.0,1,failure,no
1235,25,student,single,tertiary,no,253,no,no,cellular,4,5,597,1,-1.0,0,unknown,yes
1236,25,services,single,secondary,no,642,yes,yes,cellular,4,5,364,2,-1.0,0,unknown,no
1237,25,student,single,secondary,no,41,yes,no,telephone,4,5,101,2,-1.0,0,unknown,no
1238,25,unemployed,married,secondary,no,715,no,no,cellular,4,5,254,4,-1.0,0,unknown,no
1239,25,student,single,secondary,no,203,no,no,cellular,4,5,108,1,-1.0,0,unknown,no
1240,25,student,married,tertiary,no,4923,yes,yes,cellular,4,5,78,4,74.0,14,failure,no
1241,25,technician,single,secondary,no,9154,yes,no,telephone,4,5,40,5,-1.0,0,unknown,no
1242,25,admin.,single,secondary,no,0,yes,no,cellular,5,5,461,1,-1.0,0,unknown,no
1243,25,services,single,secondary,no,443,yes,no,cellular,5,5,133,1,-1.0,0,unknown,no
1244,25,admin.,single,tertiary,no,1141,yes,no,cellular,5,5,718,1,347.0,1,failure,no
1245,25,technician,single,secondary,no,1833,yes,no,cellular,5,5,323,2,-1.0,0,unknown,no
1246,25,student,single,secondary,no,293,yes,no,telephone,5,5,170,2,-1.0,0,unknown,no
1247,25,student,single,secondary,no,703,no,no,cellular,5,5,1100,3,-1.0,0,unknown,no
1248,25,blue-collar,single,secondary,yes,15,yes,no,telephone,6,5,44,1,-1.0,0,unknown,no
1249,25,services,married,secondary,no,-97,yes,no,cellular,6,5,143,1,-1.0,0,unknown,no
1250,25,student,single,tertiary,no,505,yes,no,cellular,6,5,37,1,-1.0,0,unknown,no
1251,25,services,single,secondary,no,-121,yes,no,cellular,6,5,343,2,-1.0,0,unknown,no
1252,25,blue-collar,single,secondary,no,51,yes,no,cellular,6,5,70,3,356.0,4,other,no
1253,25,services,single,secondary,no,0,yes,no,cellular,6,5,293,3,-1.0,0,unknown,no
1254,25,student,single,secondary,no,115,no,no,cellular,6,5,796,2,-1.0,0,unknown,no
1255,25,services,married,secondary,no,10,yes,no,cellular,7,5,51,1,294.0,1,failure,no
1256,25,entrepreneur,single,tertiary,no,140,yes,no,cellular,7,5,348,1,-1.0,0,unknown,no
1257,25,blue-collar,single,secondary,no,-392,yes,no,cellular,7,5,346,1,-1.0,0,unknown,no
1258,25,services,single,secondary,no,0,yes,no,cellular,7,5,282,1,-1.0,0,unknown,no
1259,25,student,single,secondary,no,520,yes,no,cellular,7,5,236,1,-1.0,0,unknown,no
1260,25,admin.,single,secondary,no,122,yes,no,cellular,7,5,481,2,-1.0,0,unknown,yes
1261,25,services,married,secondary,no,51,yes,yes,cellular,7,5,159,2,357.0,2,failure,no
1262,25,blue-collar,single,primary,no,758,yes,no,cellular,7,5,258,1,357.0,1,failure,no
1263,25,student,single,tertiary,no,0,yes,no,cellular,7,5,178,1,-1.0,0,unknown,no
1264,25,self-employed,single,secondary,no,933,yes,no,cellular,7,5,463,2,-1.0,0,unknown,no
1265,25,technician,divorced,tertiary,no,2317,yes,no,cellular,7,5,273,4,-1.0,0,unknown,no
1266,25,technician,single,secondary,no,50,yes,no,cellular,8,5,191,1,-1.0,0,unknown,no
1267,25,self-employed,single,tertiary,no,931,yes,no,cellular,11,5,263,2,348.0,4,failure,no
1268,25,student,single,primary,no,373,yes,no,cellular,11,5,819,2,-1.0,0,unknown,yes
1269,25,technician,married,tertiary,no,914,yes,no,cellular,12,5,185,2,-1.0,0,unknown,no
1270,25,student,single,secondary,no,1116,yes,no,cellular,12,5,85,2,71.0,3,failure,no
1271,25,admin.,single,secondary,no,53,yes,no,cellular,12,5,213,6,-1.0,0,unknown,no
1272,25,student,single,secondary,no,14657,yes,no,cellular,12,5,194,3,-1.0,0,unknown,no
1273,25,blue-collar,single,secondary,no,0,yes,no,cellular,13,5,44,9,-1.0,0,unknown,no
1274,25,management,single,tertiary,no,1,yes,no,cellular,13,5,9,5,-1.0,0,unknown,no
1275,25,technician,single,tertiary,no,1954,yes,yes,cellular,13,5,66,1,351.0,1,failure,no
1276,25,self-employed,single,tertiary,no,882,yes,no,cellular,13,5,341,1,-1.0,0,unknown,no
1277,25,blue-collar,single,primary,no,-289,yes,no,telephone,13,5,56,2,-1.0,0,unknown,no
1278,25,student,single,secondary,no,963,yes,no,telephone,14,5,230,4,301.0,1,failure,no
1279,25,services,single,secondary,no,-107,yes,no,cellular,14,5,156,1,-1.0,0,unknown,no
1280,25,student,single,tertiary,no,938,yes,no,cellular,14,5,36,1,352.0,1,other,no
1281,25,admin.,single,secondary,no,1235,yes,yes,cellular,14,5,64,1,349.0,3,failure,no
1282,25,admin.,single,secondary,no,248,yes,no,cellular,14,5,121,1,-1.0,0,unknown,no
1283,25,services,single,secondary,no,216,yes,no,cellular,14,5,175,3,-1.0,0,unknown,no
1284,25,admin.,married,secondary,no,541,yes,no,cellular,15,5,607,1,344.0,4,failure,no
1285,25,blue-collar,single,secondary,no,543,yes,no,cellular,15,5,302,1,-1.0,0,unknown,no
1286,25,student,single,tertiary,no,1433,yes,no,cellular,15,5,520,1,-1.0,0,unknown,no
1287,25,blue-collar,single,secondary,no,171,yes,no,cellular,15,5,178,1,359.0,2,failure,no
1288,25,technician,married,secondary,no,691,yes,no,cellular,15,5,333,1,330.0,2,failure,no
1289,25,blue-collar,single,tertiary,no,1395,yes,no,cellular,15,5,268,1,-1.0,0,unknown,no
1290,25,admin.,single,tertiary,no,1056,yes,no,cellular,15,5,363,1,-1.0,0,unknown,no
1291,25,admin.,single,secondary,no,507,yes,no,cellular,15,5,832,1,367.0,3,failure,yes
1292,25,technician,single,secondary,no,173,yes,no,cellular,15,5,186,2,-1.0,0,unknown,no
1293,25,student,single,secondary,no,1919,yes,no,cellular,15,5,264,1,351.0,4,failure,no
1294,25,blue-collar,single,secondary,no,381,yes,no,cellular,15,5,951,1,-1.0,0,unknown,no
1295,25,services,married,secondary,no,806,yes,yes,cellular,15,5,193,2,-1.0,0,unknown,no
1296,25,retired,single,secondary,no,366,no,yes,cellular,15,5,102,2,364.0,2,failure,no
1297,25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,15,5,117,2,-1.0,0,unknown,no
1298,25,services,single,secondary,no,-141,yes,no,cellular,18,5,113,2,348.0,2,failure,no
1299,25,services,married,secondary,no,4522,yes,no,cellular,18,5,177,4,-1.0,0,unknown,no
1300,25,admin.,single,secondary,no,845,yes,no,cellular,18,5,217,1,370.0,1,failure,no
1301,25,blue-collar,single,secondary,no,764,yes,no,cellular,18,5,455,1,-1.0,0,unknown,no
1302,25,blue-collar,married,secondary,no,148,yes,no,cellular,18,5,119,1,-1.0,0,unknown,no
1303,25,technician,single,secondary,no,7103,yes,no,cellular,18,5,287,1,-1.0,0,unknown,no
1304,25,management,married,tertiary,no,-242,yes,yes,cellular,18,5,600,4,332.0,4,other,yes
1305,25,blue-collar,single,secondary,no,217,yes,no,cellular,18,5,504,1,-1.0,0,unknown,yes
1306,25,technician,married,tertiary,no,839,yes,no,cellular,18,5,700,3,-1.0,0,unknown,yes
1307,25,services,single,secondary,no,1119,yes,no,cellular,18,5,1063,1,-1.0,0,unknown,yes
1308,25,services,single,secondary,no,-371,yes,no,cellular,18,5,147,2,347.0,3,other,no
1309,25,blue-collar,single,primary,no,292,yes,yes,cellular,18,5,1027,2,-1.0,0,unknown,yes
1310,25,blue-collar,single,secondary,no,320,yes,no,cellular,18,5,549,3,-1.0,0,unknown,no
1311,25,management,married,tertiary,no,127,yes,no,cellular,18,5,695,2,-1.0,0,unknown,no
1312,25,blue-collar,single,secondary,no,84,yes,no,cellular,18,5,6,2,-1.0,0,unknown,no
1313,25,blue-collar,single,secondary,no,286,yes,no,cellular,18,5,663,2,-1.0,0,unknown,no
1314,25,services,married,secondary,no,121,yes,no,cellular,18,5,477,3,356.0,3,other,no
1315,25,student,single,secondary,no,715,no,no,cellular,26,5,217,1,-1.0,0,unknown,no
1316,25,management,single,tertiary,no,1602,yes,no,cellular,26,5,154,1,-1.0,0,unknown,no
1317,25,management,single,tertiary,no,1317,no,no,cellular,26,5,176,1,-1.0,0,unknown,yes
1318,25,student,single,tertiary,no,241,no,no,cellular,26,5,351,1,-1.0,0,unknown,no
1319,25,admin.,single,tertiary,no,220,no,no,cellular,26,5,68,1,-1.0,0,unknown,no
1320,25,management,single,tertiary,no,530,no,no,cellular,26,5,88,1,-1.0,0,unknown,no
1321,25,student,single,tertiary,no,326,no,no,cellular,26,5,390,1,-1.0,0,unknown,yes
1322,25,student,single,secondary,no,304,no,no,cellular,26,5,226,2,-1.0,0,unknown,yes
1323,25,student,single,unknown,no,3,no,no,cellular,26,5,170,1,-1.0,0,unknown,yes
1324,25,technician,single,secondary,no,1847,no,no,cellular,26,5,137,2,-1.0,0,unknown,no
1325,25,admin.,married,tertiary,no,906,no,no,cellular,26,5,253,1,-1.0,0,unknown,yes
1326,25,management,single,tertiary,no,430,no,yes,cellular,27,5,145,2,-1.0,0,unknown,no
1327,25,management,single,tertiary,no,808,no,no,cellular,27,5,268,2,-1.0,0,unknown,no
1328,25,student,single,unknown,no,92,no,no,cellular,27,5,297,1,-1.0,0,unknown,no
1329,25,admin.,single,secondary,no,425,no,no,cellular,27,5,100,1,-1.0,0,unknown,no
1330,25,management,single,tertiary,no,222,no,no,cellular,27,5,114,1,-1.0,0,unknown,no
1331,25,admin.,single,tertiary,no,760,yes,no,cellular,27,5,223,3,89.0,2,failure,yes
1332,25,student,single,unknown,no,277,no,no,cellular,27,5,311,2,-1.0,0,unknown,yes
1333,25,technician,single,secondary,no,7103,yes,no,cellular,28,5,188,3,10.0,1,failure,yes
1334,25,technician,married,secondary,no,517,no,no,cellular,28,5,135,3,-1.0,0,unknown,no
1335,25,unemployed,single,tertiary,no,343,no,no,cellular,1,6,377,1,-1.0,0,unknown,yes
1336,25,technician,single,secondary,no,1199,no,no,cellular,1,6,287,1,-1.0,0,unknown,yes
1337,25,student,single,secondary,no,1116,yes,no,cellular,1,6,119,1,20.0,5,failure,no
1338,25,technician,single,secondary,no,938,no,no,cellular,1,6,1048,1,-1.0,0,unknown,yes
1339,25,management,single,tertiary,no,4578,no,no,cellular,2,6,100,1,-1.0,0,unknown,no
1340,25,management,single,tertiary,no,1628,no,no,cellular,2,6,91,1,-1.0,0,unknown,no
1341,25,student,single,tertiary,no,1189,no,no,cellular,3,6,165,1,-1.0,0,unknown,yes
1342,25,blue-collar,single,secondary,no,389,no,no,cellular,3,6,837,1,-1.0,0,unknown,yes
1343,25,management,single,tertiary,no,362,no,no,cellular,3,6,617,2,-1.0,0,unknown,yes
1344,25,admin.,single,secondary,no,1871,no,no,cellular,4,6,136,1,-1.0,0,unknown,yes
1345,25,services,single,secondary,no,594,no,no,cellular,4,6,89,2,-1.0,0,unknown,yes
1346,25,management,single,tertiary,no,295,no,no,cellular,5,6,169,1,-1.0,0,unknown,no
1347,25,services,single,secondary,no,801,no,no,cellular,5,6,255,2,-1.0,0,unknown,yes
1348,25,self-employed,single,tertiary,no,42,yes,no,cellular,5,6,149,1,94.0,1,success,yes
1349,25,management,single,tertiary,no,289,no,no,cellular,5,6,604,1,-1.0,0,unknown,no
1350,25,technician,single,tertiary,no,1693,no,no,cellular,5,6,96,2,-1.0,0,unknown,no
1351,25,management,single,tertiary,no,6246,no,no,cellular,9,6,98,3,-1.0,0,unknown,no
1352,25,technician,single,tertiary,no,3630,no,no,telephone,9,6,221,7,-1.0,0,unknown,yes
1353,25,services,single,tertiary,no,12,no,no,cellular,12,6,126,6,-1.0,0,unknown,yes
1354,25,technician,single,tertiary,no,2206,yes,no,cellular,15,6,114,1,-1.0,0,unknown,no
1355,25,admin.,single,tertiary,no,1185,no,no,cellular,15,6,135,1,-1.0,0,unknown,no
1356,25,technician,single,secondary,no,266,no,yes,cellular,15,6,74,1,-1.0,0,unknown,no
1357,25,services,single,secondary,no,505,no,no,cellular,15,6,284,1,-1.0,0,unknown,yes
1358,25,student,single,secondary,no,548,no,yes,cellular,16,6,281,1,-1.0,0,unknown,no
1359,25,admin.,single,secondary,no,285,no,no,cellular,3,7,658,3,-1.0,0,unknown,yes
1360,25,services,divorced,secondary,no,1694,no,no,cellular,7,7,159,2,-1.0,0,unknown,no
1361,25,management,single,tertiary,no,1129,no,no,cellular,8,7,452,2,-1.0,0,unknown,no
1362,25,admin.,single,secondary,no,302,no,no,cellular,8,7,122,1,-1.0,0,unknown,no
1363,25,student,single,tertiary,no,58,no,no,cellular,24,7,139,5,-1.0,0,unknown,yes
1364,25,management,single,tertiary,no,219,no,no,cellular,4,8,576,1,96.0,1,success,yes
1365,25,student,single,secondary,no,41,yes,no,telephone,5,8,100,2,93.0,2,failure,no
1366,25,self-employed,single,tertiary,no,557,no,no,telephone,5,8,813,2,-1.0,0,unknown,no
1367,25,student,single,secondary,no,6400,no,no,cellular,7,8,100,1,-1.0,0,unknown,no
1368,25,management,single,tertiary,no,145,no,no,cellular,7,8,121,1,-1.0,0,unknown,no
1369,25,technician,single,secondary,no,886,no,no,cellular,12,8,121,1,-1.0,0,unknown,no
1370,25,management,single,tertiary,no,2305,no,no,cellular,12,8,222,2,104.0,2,failure,no
1371,25,management,single,tertiary,no,528,no,no,cellular,14,8,201,1,-1.0,0,unknown,yes
1372,25,student,single,secondary,no,4147,no,no,cellular,14,8,211,3,-1.0,0,unknown,yes
1373,25,self-employed,single,unknown,no,1179,no,no,cellular,17,8,43,1,83.0,2,failure,no
1374,25,technician,single,tertiary,no,3411,no,no,cellular,19,8,225,2,-1.0,0,unknown,yes
1375,25,entrepreneur,single,tertiary,no,347,no,no,cellular,20,8,267,1,-1.0,0,unknown,yes
1376,25,student,single,secondary,no,3090,no,no,cellular,21,8,139,1,-1.0,0,unknown,no
1377,25,student,single,secondary,no,469,no,no,cellular,21,8,273,1,86.0,1,other,yes
1378,25,student,single,secondary,no,331,no,no,telephone,26,8,170,4,-1.0,0,unknown,yes
1379,25,admin.,single,tertiary,no,11,no,yes,cellular,27,8,236,3,-1.0,0,unknown,no
1380,25,technician,single,tertiary,no,1231,no,no,cellular,31,8,271,2,-1.0,0,unknown,yes
1381,25,services,single,secondary,no,162,yes,no,cellular,1,9,531,2,-1.0,0,unknown,yes
1382,25,management,single,tertiary,no,490,no,no,cellular,7,9,394,1,-1.0,0,unknown,no
1383,25,management,single,tertiary,no,89,no,no,cellular,7,9,274,1,-1.0,0,unknown,no
1384,25,admin.,single,secondary,no,1871,no,no,cellular,8,9,260,1,96.0,1,success,yes
1385,25,student,single,unknown,no,480,no,no,cellular,8,9,140,1,-1.0,0,unknown,yes
1386,25,management,single,tertiary,no,553,yes,no,cellular,17,9,113,4,479.0,1,failure,no
1387,25,management,single,tertiary,no,808,no,no,cellular,18,9,267,2,114.0,2,failure,yes
1388,25,student,single,tertiary,no,5,no,no,cellular,29,9,138,1,-1.0,0,unknown,no
1389,25,management,single,tertiary,no,2140,no,no,cellular,1,10,81,1,-1.0,0,unknown,no
1390,25,admin.,single,tertiary,no,1185,no,no,cellular,7,10,290,1,114.0,1,failure,yes
1391,25,technician,single,secondary,no,139,no,yes,cellular,12,10,138,1,-1.0,0,unknown,yes
1392,25,student,single,secondary,no,3165,no,no,telephone,20,10,251,2,-1.0,0,unknown,no
1393,25,management,single,tertiary,no,667,no,no,cellular,29,10,408,2,-1.0,0,unknown,no
1394,25,unemployed,married,secondary,no,1404,yes,no,cellular,2,11,85,2,-1.0,0,unknown,no
1395,25,technician,single,secondary,no,5695,no,no,cellular,16,11,124,1,-1.0,0,unknown,no
1396,25,student,single,secondary,no,304,no,no,cellular,30,11,152,1,188.0,2,success,no
1397,25,student,single,tertiary,no,1189,no,no,cellular,3,12,110,1,183.0,1,success,no
1398,25,blue-collar,single,secondary,no,1163,no,no,cellular,7,12,262,3,-1.0,0,unknown,no
1399,25,student,single,unknown,no,10788,no,no,cellular,23,12,102,2,210.0,2,other,no
1400,25,technician,married,tertiary,no,2551,no,no,cellular,28,12,400,3,-1.0,0,unknown,yes
1401,25,technician,single,secondary,no,139,no,yes,cellular,11,1,202,1,91.0,1,success,yes
1402,25,technician,single,secondary,no,4859,no,no,cellular,12,1,227,1,-1.0,0,unknown,yes
1403,25,blue-collar,single,secondary,no,2007,no,no,cellular,12,1,265,2,-1.0,0,unknown,yes
1404,25,management,married,unknown,no,448,no,no,cellular,5,2,151,1,297.0,1,success,yes
1405,25,management,single,tertiary,no,145,no,no,cellular,5,2,145,1,182.0,1,failure,no
1406,25,student,single,secondary,no,125,no,no,cellular,9,2,215,1,92.0,2,success,yes
1407,25,services,single,secondary,no,199,no,no,cellular,15,2,101,2,-1.0,0,unknown,no
1408,25,self-employed,single,unknown,no,1179,no,no,cellular,18,2,150,2,185.0,3,failure,no
1409,25,student,single,secondary,no,469,no,no,cellular,24,2,524,1,187.0,2,success,no
1410,25,services,single,secondary,no,94,no,no,unknown,25,2,32,1,-1.0,0,unknown,no
1411,25,student,single,secondary,no,154,no,no,cellular,3,3,141,1,180.0,2,failure,yes
1412,25,blue-collar,single,secondary,no,509,no,no,cellular,5,3,418,1,-1.0,0,unknown,yes
1413,25,student,single,unknown,no,839,no,no,cellular,15,3,109,1,181.0,2,other,no
1414,25,blue-collar,single,secondary,no,303,no,no,cellular,18,3,265,1,-1.0,0,unknown,yes
1415,25,student,single,tertiary,no,293,no,no,cellular,12,4,231,1,-1.0,0,unknown,no
1416,25,unemployed,single,primary,no,129,no,no,cellular,12,4,176,3,-1.0,0,unknown,yes
1417,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,4,295,4,187.0,6,success,yes
1418,25,blue-collar,single,primary,no,4599,no,no,telephone,13,4,120,6,-1.0,0,unknown,no
1419,25,student,single,unknown,no,722,no,no,telephone,21,4,623,2,-1.0,0,unknown,yes
1420,25,student,single,secondary,no,108,no,no,cellular,29,4,305,3,-1.0,0,unknown,yes
1421,25,self-employed,single,unknown,no,1179,no,no,cellular,24,5,131,2,95.0,5,failure,no
1422,25,student,single,secondary,no,3713,no,no,cellular,24,5,323,2,353.0,3,other,yes
1423,25,blue-collar,single,secondary,no,303,no,no,cellular,18,6,252,1,92.0,1,success,yes
1424,25,student,single,secondary,no,1957,no,no,cellular,24,6,1207,4,385.0,1,failure,yes
1425,25,management,single,tertiary,no,380,no,no,cellular,12,7,167,1,-1.0,0,unknown,no
1426,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,7,195,2,91.0,10,success,yes
1427,25,technician,single,tertiary,yes,160,no,yes,unknown,13,7,151,1,-1.0,0,unknown,no
1428,25,student,married,secondary,no,37,no,no,unknown,24,7,11,1,-1.0,0,unknown,no
1429,25,services,single,unknown,no,2022,no,no,cellular,29,7,276,8,97.0,12,other,yes
1430,25,technician,single,secondary,no,31,no,no,cellular,2,8,300,3,-1.0,0,unknown,no
1431,25,student,single,secondary,no,1028,no,no,cellular,9,8,148,2,-1.0,0,unknown,no
1432,25,student,single,secondary,no,348,no,no,cellular,10,8,245,1,-1.0,0,unknown,yes
1433,25,student,single,unknown,no,1003,no,no,cellular,12,8,361,1,-1.0,0,unknown,yes
1434,25,services,single,secondary,no,199,no,no,cellular,16,8,111,2,95.0,3,other,no
1435,25,student,single,secondary,no,2975,no,no,cellular,2,9,799,2,-1.0,0,unknown,yes
1436,25,student,single,secondary,no,154,no,no,cellular,2,9,382,1,183.0,3,success,yes
1437,25,technician,single,secondary,no,1298,no,no,cellular,2,9,206,7,94.0,2,other,no
1438,25,student,single,tertiary,no,20,no,no,cellular,8,9,127,2,-1.0,0,unknown,no
